"","date","PAR_fnf","DNP_fnf","FOL_fnf","ISB_fnf","KWH_fnf","EXC_fnf","MIL_fnf","NHG_fnf","NML_fnf","ORO_fnf","PFT_fnf","SHA_fnf","SUC_fnf","YRS_fnf"
"906",2009-03-24,43.1065120945361,91.6465237379584,131.097471879088,19.0757614050238,26.2825611991945,48.9009631895484,62.6227199378761,4.97504720567206,61.7154440606026,231.740535515862,51.79465071665,388.353582585858,6.30577060879298,118.238571486076
"907",2009-03-25,40.8042796794263,84.4911060087121,134.379938089219,16.7370024880527,21.2037488192824,41.5578501226914,57.9772615374401,4.16940901224118,58.7175573556047,260.041421052508,45.9600758564211,347.451608614305,5.58260483677206,120.796707887961
"908",2009-03-26,37.7782191257462,84.9723667206765,121.291975727942,16.1820978648188,19.8635420827684,39.8725462907014,56.1452996240157,3.51587420992863,58.3498011132972,266.998588634219,49.3454652666389,325.192318160958,5.07481681063097,115.043144087808
"909",2009-03-27,38.1048928012566,90.6755120319013,112.101900549181,17.2131819507433,20.5179457751444,40.781065477638,56.5570318673153,3.03708158127306,60.6594465621361,272.483234984659,52.8936187589613,322.802847312142,4.82214412404917,115.432771173167
"910",2009-03-28,42.9908670572169,96.8877906333802,121.846298680132,17.2671538417149,21.6852073655287,43.2557973041651,59.4984271802019,2.76551811504791,67.8465107903321,315.407920859385,55.4662390620527,335.230479889969,4.68439533606884,135.343240185765
"911",2009-03-29,41.6272779599899,89.0906756189606,112.483870316156,14.8578667933827,22.5487699001753,43.5020113685326,60.5153124657049,2.56147909790758,64.5832687817051,276.743707043673,54.9063090273809,303.117189505763,4.66580274800906,118.369680075668
"912",2009-03-30,33.0553485485849,74.6310122212306,92.0023985359958,12.5216712716442,20.6155889619376,37.3511513837236,54.2725593685716,2.33936383704787,52.4602340906177,212.794582950449,49.1366195418352,243.825635606455,4.21846790037092,94.5913330021667
"913",2009-03-31,30.9509883750273,73.6725364959202,90.5094202981189,11.7476800157486,18.8006181531091,35.8151869163274,52.6606596291531,2.23238129084968,52.0960982099399,224.292833992411,48.5264170538868,237.642796693425,3.67058033039658,99.4731535302107
"914",2009-04-01,39.407881943295,87.2118704738576,138.092430253254,18.4749974318506,18.1783589328426,48.4335909470861,72.6657770110516,8.61681626889394,53.9279096019454,235.01631559364,71.6035719475201,196.92820406288,4.27625332539762,134.302589767749
"915",2009-04-02,43.070363273563,98.3230602942698,149.919140409201,21.3124948902619,22.5152099798785,55.5483753945028,83.232317128657,7.98278287924774,61.3875824744632,254.963964969084,83.4097019104401,198.409518845696,5.30520494356681,140.550750264465
